Unnamed: 0,Plate,Block,House,Room,Level_ft,Time_Cat,Feature,Type,Text,N1,Class,photo,x,y,Class_new
48,,9,3,,-9.9,Late III,Cesspit,,"A little channel, 5 ins. wide by 8.5 ins. deep, served to carry off the drainage o this house and also of House I in Block 8. A cesspit beside it, 3 ft. 2 ins. long by 1 tt. 10 ins. wide and 1 ft. 3 ins. deep, also served room 35 of House III. This drain sloped southwards to enter a larger drain whose further course we were unable to find.",Water Features,Drainage,,68.13723189893246,27.326929151802386,Drainage
2309,088-180-X,7,9,29,-7.9,Late III,Seal,,,Artefacts,Trade,,68.13711358892812,27.32680866020456,Trade + currency / access
2393,080-246-X,7,9,30,-9,Late III,Seal,,,Artefacts,Trade,,68.13711358892812,27.32680866020456,Trade + currency / access
2447,088-305-X,7,9,33,-10.4,Intermediate I,Seal,,,Artefacts,Trade,,68.13711358892812,27.32680866020456,Trade + currency / access
2484,089-337-X,7,9,30,-10.8,Intermediate I,Seal,,,Artefacts,Trade,,68.13711358892812,27.32680866020456,Trade + currency / access
2590,095-439-X,7,9,32,-13.2,Intermediate II,Seal,,,Artefacts,Trade,,68.13711358892812,27.32680866020456,Trade + currency / access
2674,096-523-X,7,9,31,-15.5,Intermediate II,Seal,,,Artefacts,Trade,,68.13711358892812,27.32680866020456,Trade + currency / access
55,,4,1,79,-9,Late III,Pavement,,"p. 69. The pavement in room 79 was laid in several courses, in all 1 ft. thick, with its surface 9 ft. below datum. In the X. E. corner of this floor was a round pit, 2 ft. 3 ins. in diameter, made like a well of wedge-shaped bricks and with its top level with the pavement. As the floor of this pit was not paved, it may have been a soak-pit, or possibly it .served as a stand for a very large water-bowl or pan.",Water Features,Water Platforms,,,,Water Platforms
56,,4,1,79,-9,Late III,Pit,,"p. 69. The pavement in room 79 was laid in several courses, in all 1 ft. thick, with its surface 9 ft. below datum. In the X. E. corner of this floor was a round pit, 2 ft. 3 ins. in diameter, made like a well of wedge-shaped bricks and with its top level with the pavement. As the floor of this pit was not paved, it may have been a soak-pit, or possibly it .served as a stand for a very large water-bowl or pan.",Water Features,Drainage,,,,Drainage
57,,9,6,79,-7,Late  II and I,Drain,,"The north-western corner of room 37 was twice partitioned off to make one room within another, and in the inner one a large pottery jar was found which probably servicd for storing valuables (PI. L\III, 14). From the western wall of room 79 of this same house a short length of drain leads to a soak-pit, 2 ft. 4 ins. by 2 ft. in size and 3 ft. 5 ins. deep.",Water Features,Drainage,,68.13691437157924,27.326887650571138,Drainage
58,,9,6,79,-7,Late  II and I,Pit,,"The north-western corner of room 37 was twice partitioned off to make one room within another, and in the inner one a large pottery jar was found which probably servicd for storing valuables (PI. L\III, 14). From the western wall of room 79 of this same house a short length of drain leads to a soak-pit, 2 ft. 4 ins. by 2 ft. in size and 3 ft. 5 ins. deep.",Water Features,Drainage,,68.13691437157924,27.326887650571138,Drainage
61,,10,2,,-7,Late  II and I,Aperture,,"A small aperture in the wall served to drain this pavement into the lane to the north. In the thickness of the house wall there was also a chute which originally carried off water from the enclosed part of the pavement, which an upper may have been a privy, and also from storey or the roof of the house.",Water Features,Drainage,,68.13696757020749,27.326793023227424,Drainage
62,,10,2,,-7,Late  II and I,Chute,,"A small aperture in the wall served to drain this pavement into the lane to the north. In the thickness of the house wall there was also a chute which originally carried off water from the enclosed part of the pavement, which an upper may have been a privy, and also from storey or the roof of the house.",Water Features,Drainage,,68.13696757020749,27.326793023227424,Drainage
63,,10,2,,-7,Late  II and I,Pavement,,"A small aperture in the wall served to drain this pavement into the lane to the north. In the thickness of the house wall there was also a chute which originally carried off water from the enclosed part of the pavement, which an upper may have been a privy, and also from storey or the roof of the house.",Water Features,Water Platforms,,68.13696757020749,27.326793023227424,Water Platforms
64,,10,2,,-7,Late  II and I,Pavement,,"Deep hollows here and there in the pavement where the water-jars stood were probably not entirely due to wear ; most probably they had first been roughly chipped out and in course of time had worn quite smooth. The bricks of this pavement, 9.5 X 5 X 2.25 ins. in size, were laid on edge in the N.-S. direction ; and around the walls, and also the copingof the well, was a protective wainscot of bricks on edge that stood some 4.75 ins. above the pavement level to prevent infiltration of water from it. The spUt water drained away to the south-eastern corner of the room, whence it ran out through an opening, 6-5 ins. wide by 8-5 ins. high, to a roughly circiilar soak-pit outside, 5 ft. in diameter. The walls of this well-chamber, and of the soak-pit also, were very roughly built of bricks ll.5x5.5x2.75 ins. in size. There was also a niche, 2 ft. 2 ins. wide and 8 ins. deep, in the eastern wall of the room a few inches above pavement level to hold smaller water-jars. ",Water Features,Water Platforms,,68.13696757020749,27.326793023227424,Water Platforms
65,,10,2,,-7,Late  II and I,Aperture,,"Deep hollows here and there in the pavement where the water-jars stood were probably not entirely due to wear ; most probably they had first been roughly chipped out and in course of time had worn quite smooth. The bricks of this pavement, 9.5 X 5 X 2.25 ins. in size, were laid on edge in the N.-S. direction ; and around the walls, and also the copingof the well, was a protective wainscot of bricks on edge that stood some 4.75 ins. above the pavement level to prevent infiltration of water from it. The spUt water drained away to the south-eastern corner of the room, whence it ran out through an opening, 6-5 ins. wide by 8-5 ins. high, to a roughly circiilar soak-pit outside, 5 ft. in diameter. The walls of this well-chamber, and of the soak-pit also, were very roughly built of bricks ll.5x5.5x2.75 ins. in size. There was also a niche, 2 ft. 2 ins. wide and 8 ins. deep, in the eastern wall of the room a few inches above pavement level to hold smaller water-jars. ",Water Features,Drainage,,68.13696757020749,27.326793023227424,Drainage
66,,10,2,,-7,Late  II and I,Pit,,"Deep hollows here and there in the pavement where the water-jars stood were probably not entirely due to wear ; most probably they had first been roughly chipped out and in course of time had worn quite smooth. The bricks of this pavement, 9.5 X 5 X 2.25 ins. in size, were laid on edge in the N.-S. direction ; and around the walls, and also the copingof the well, was a protective wainscot of bricks on edge that stood some 4.75 ins. above the pavement level to prevent infiltration of water from it. The spUt water drained away to the south-eastern corner of the room, whence it ran out through an opening, 6-5 ins. wide by 8-5 ins. high, to a roughly circiilar soak-pit outside, 5 ft. in diameter. The walls of this well-chamber, and of the soak-pit also, were very roughly built of bricks ll.5x5.5x2.75 ins. in size. There was also a niche, 2 ft. 2 ins. wide and 8 ins. deep, in the eastern wall of the room a few inches above pavement level to hold smaller water-jars. ",Water Features,Drainage,,68.13696757020749,27.326793023227424,Drainage
67,,10,2,,-7,Late  II and I,Niche,,"Deep hollows here and there in the pavement where the water-jars stood were probably not entirely due to wear ; most probably they had first been roughly chipped out and in course of time had worn quite smooth. The bricks of this pavement, 9.5 X 5 X 2.25 ins. in size, were laid on edge in the N.-S. direction ; and around the walls, and also the copingof the well, was a protective wainscot of bricks on edge that stood some 4.75 ins. above the pavement level to prevent infiltration of water from it. The spUt water drained away to the south-eastern corner of the room, whence it ran out through an opening, 6-5 ins. wide by 8-5 ins. high, to a roughly circiilar soak-pit outside, 5 ft. in diameter. The walls of this well-chamber, and of the soak-pit also, were very roughly built of bricks ll.5x5.5x2.75 ins. in size. There was also a niche, 2 ft. 2 ins. wide and 8 ins. deep, in the eastern wall of the room a few inches above pavement level to hold smaller water-jars. ",Water Features,Drainage,,68.13696757020749,27.326793023227424,Drainage
68,"PI. XLIX, f)",10,2,,-7,Late  II and I,Well Steening,,"The steening of the well had been raised so that its coping, which is grooved by the ropes used to pull up the water-jars (PI. XLIX, f), is only 5 ft. below datum. ",Water Features,Well,,68.13696757020749,27.326793023227424,Well
69,"PI. XXIII, 3",9,3,,-7,Late  II and I,Drain,," a roughly built channel, 5 ins. wide by 10 ins. deep, and with sides half a brick thick (PI. XXIII, 3), runs southwards with a fall of 1 ft. 7 ins. in a length of about 30 ft. The very high level of this drain makes its date very uncertain ; but it must provisionally be ascribed to the Late la Phase. A wall of the Late Ib Phase had been ruthlessly destroyed to allow this channel to pass through House III, and the drainage fell from an aperture, 9.5 ins. square, in the southern wall of room 29 into a soakpit in the north-western corner of chamber 28. The top of this roughly built pit, which measured 4 ft. 2 ins. N.-S. by 3 ft. 9 ins. E.-W. and 5 ft. deep, was only 1.9 ft. below datum. That this pit was underground at the time of use is proved by the roughness of the outer faces of its eastern and southern walls, which were only one brick, i.e., 11 ins. thick. In its passage across the court the drain rests in part upon a wall of the Late Ib Phase.",Water Features,Drainage,,68.13723189893246,27.326929151802386,Drainage
70,"PI. XXIII, 3",9,3,28,-1.9,Late  II and I,Pit,," a roughly built channel, 5 ins. wide by 10 ins. deep, and with sides half a brick thick (PI. XXIII, 3), runs southwards with a fall of 1 ft. 7 ins. in a length of about 30 ft. The very high level of this drain makes its date very uncertain ; but it must provisionally be ascribed to the Late la Phase. A wall of the Late Ib Phase had been ruthlessly destroyed to allow this channel to pass through House III, and the drainage fell from an aperture, 9.5 ins. square, in the southern wall of room 29 into a soakpit in the north-western corner of chamber 28. The top of this roughly built pit, which measured 4 ft. 2 ins. N.-S. by 3 ft. 9 ins. E.-W. and 5 ft. deep, was only 1.9 ft. below datum. That this pit was underground at the time of use is proved by the roughness of the outer faces of its eastern and southern walls, which were only one brick, i.e., 11 ins. thick. In its passage across the court the drain rests in part upon a wall of the Late Ib Phase.",Water Features,Drainage,,68.13723189893246,27.326929151802386,Drainage
